
List of user-set options:

                                    Name   Value                used
                           linear_solver = ma57                  yes
                  ma57_automatic_scaling = yes                   yes
                                max_iter = 10000                 yes
                             mu_strategy = adaptive              yes
                             output_file = DynamicOptimization_FtildeState_vAIPOPTinfo.txt  yes
                             print_level = 5                     yes
                      print_user_options = yes                   yes
                                     tol = 1e-006                yes
This is Ipopt version 3.11.0, running with linear solver ma57.

Number of nonzeros in equality constraint Jacobian...:   373231
Number of nonzeros in inequality constraint Jacobian.:    73960
Number of nonzeros in Lagrangian Hessian.............:   131274

Total number of variables............................:    76020
                     variables with only lower bounds:        0
                variables with lower and upper bounds:    76020
                     variables with only upper bounds:        0
Total number of equality constraints.................:    57487
Total number of inequality constraints...............:    36981
        inequality constraints with only lower bounds:    18447
   inequality constraints with lower and upper bounds:       87
        inequality constraints with only upper bounds:    18447

  42 5.0646287e+001 5.99e-001 5.80e-001  -5.2 8.20e+000  -2.2 1.00e+000 1.07e-001f  1
  43 4.9485133e+001 5.54e-001 9.12e-001  -5.4 1.81e+001  -2.6 1.00e+000 6.42e-002f  1
  44 4.8773235e+001 5.08e-001 1.31e+000  -5.8 7.39e+000  -2.2 1.00e+000 9.63e-002f  1
  45 4.7132997e+001 4.32e-001 1.16e+000  -5.8 1.63e+001  -2.7 1.00e+000 1.01e-001f  1
  46 4.6048756e+001 4.06e-001 1.32e+000  -4.6 6.74e+000  -2.3 1.00e+000 1.61e-001f  1
  47 4.2847265e+001 1.16e+000 7.28e-001  -4.4 1.55e+001  -2.7 1.00e+000 2.06e-001f  1
  48 4.0982394e+001 1.40e+000 6.24e-001  -3.7 5.99e+000  -2.3 1.00e+000 3.11e-001f  1
  49 3.6752892e+001 4.84e+000 1.51e-001  -3.7 1.34e+001  -2.8 9.95e-001 3.15e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50 3.5621371e+001 5.02e+000 5.10e-001  -4.0 4.87e+000  -2.4 1.00e+000 2.32e-001f  1
  51 3.4359760e+001 3.04e+000 2.17e-001  -4.0 1.76e+000  -1.9 1.00e+000 7.19e-001h  1
  52 3.3803111e+001 2.74e+000 2.05e-001  -4.8 4.82e+000  -2.4 1.00e+000 1.16e-001f  1
  53 3.1215796e+001 6.34e+001 2.41e-001  -4.7 1.74e+001  -2.9 1.00e+000 2.30e-001f  1
  54 3.0028872e+001 3.82e+001 4.02e-001  -2.7 2.95e+000  -2.5 1.00e+000 4.03e-001f  1
  55 2.8384462e+001 1.34e+000 1.50e-002  -3.7 1.64e+000  -2.0 1.00e+000 1.00e+000h  1
  56 2.6396613e+001 2.62e+000 1.37e-001  -4.5 3.94e+000  -2.5 1.00e+000 5.04e-001f  1
  57 2.5311219e+001 3.10e+000 4.07e-001  -4.1 7.82e+000  -3.0 1.00e+000 1.39e-001f  1
  58 2.3489518e+001 2.68e+000 5.40e-002  -3.8 3.20e+000  -2.6 1.00e+000 5.70e-001f  1
  59 2.2917895e+001 3.67e+001 7.29e-001  -2.4 6.99e+000  -3.0 4.18e-001 5.57e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60 2.0789554e+001 1.96e+001 2.94e-001  -2.7 2.17e+000  -2.6 1.00e+000 9.81e-001h  1
  61 1.9516323e+001 4.57e+000 4.19e-001  -3.9 1.27e+000  -2.2 9.91e-001 1.00e+000h  1
  62 1.9098578e+001 3.33e+000 1.49e-001  -4.4 4.31e-001  -1.8 1.00e+000 9.69e-001h  1
  63 1.8690867e+001 2.22e+000 4.53e-001  -4.6 1.05e+000  -2.2 1.00e+000 3.87e-001h  1
  64 1.8160811e+001 1.76e+000 7.90e-001  -4.6 2.45e+000  -2.7 1.00e+000 2.17e-001f  1
  65 1.7661873e+001 7.98e-001 3.57e-001  -4.1 9.01e-001  -2.3 1.00e+000 5.54e-001h  1
  66 1.8621729e+001 9.66e+000 1.34e+000  -2.1 1.09e+001  -2.8 7.23e-002 1.97e-001f  1
  67 1.7500686e+001 3.67e+000 2.13e-001  -3.3 1.12e+000  -2.3 1.00e+000 1.00e+000h  1
  68 1.7099804e+001 1.28e+000 2.41e-001  -3.8 4.38e-001  -1.9 9.93e-001 9.15e-001h  1
